_id,name,latitude,longitude,rating
56f4153a3d242c76c1bb7599,eleven-market-washington,38.9166603,-77.0273895,4.0
56f4153a3d242c76c1bb759a,batch-13-washington,38.913445,-77.032402,3.0
56f4153a3d242c76c1bb759b,cairo-wine-and-liquor-washington,38.91177,-77.03885,4.5
56f4153a3d242c76c1bb759c,university-wine-and-spirits-washington,38.9411917807259,-77.0007911086792,2.5
56f4153a3d242c76c1bb759d,connecticut-avenue-wine-and-liquors-washington,38.910717,-77.0437393,4.0
56f4153a3d242c76c1bb759e,1-west-dupont-circle-wine-and-liquor-washington,38.9093505376333,-77.0454954312439,4.0
56f4153a3d242c76c1bb759f,trader-joes-bethesda,38.978319,-77.090442,3.5
56f4153a3d242c76c1bb75a0,barrel-house-liquors-washington,38.908577864636,-77.031741487974,3.5
56f4153a3d242c76c1bb75a1,towne-wine-and-liquors-washington-2,38.9073867797852,-77.063606262207,4.0
56f4153a3d242c76c1bb75a2,the-wine-specialist-washington,38.9049492,-77.044487,4.0
56f4153a3d242c76c1bb75a3,bloomingdale-wine-and-spirits-washington,38.9154052734375,-77.0124053955078,3.5
56f4153a3d242c76c1bb75a4,lances-beer-and-wine-bethesda-3,38.9807133,-77.0926753,4.0
56f4153a3d242c76c1bb75a5,potomac-wines-and-spirits-washington,38.9049072265625,-77.0613098144531,4.5
56f4153a3d242c76c1bb75a6,trader-joes-washington,38.9039001,-77.053154,4.0
56f4153a3d242c76c1bb75a7,imperial-liquor-washington,38.9033393859863,-77.0388336181641,4.5
56f4153a3d242c76c1bb75a8,addy-bassins-macarthur-beverages-washington,38.9178009,-77.0963669,4.5
56f4153a3d242c76c1bb75a9,montgomery-county-liquor-control-bethesda-5,38.9826303720474,-77.0970793068409,3.5
56f415463d242c76c1bb75aa,franklins-hyattsville,38.952638,-76.940448,4.0
56f415463d242c76c1bb75ab,lees-liquor-store-hyattsville,38.9555168151855,-76.9650344848633,3.0
56f415463d242c76c1bb75ac,shagga-coffee-and-restaurant-hyattsville,38.961327,-76.9398269,4.5
56f415463d242c76c1bb75ad,island-style-ice-cream-mount-rainier,38.9374504,-76.9603882,4.5
56f415463d242c76c1bb75ae,olive-garden-italian-restaurant-hyattsville-2,38.9671885,-76.961617,3.0
56f415463d242c76c1bb75af,carolina-kitchen-bar-and-grill-hyattsville,38.9684146758234,-76.9519687773524,3.5
56f415463d242c76c1bb75b0,dc-brau-brewing-company-washington-2,38.9296276088682,-76.9601726531982,4.0
56f415463d242c76c1bb75b1,riverdale-plaza-liquors-riverdale,38.959012851119,-76.9190993160009,4.5
56f415463d242c76c1bb75b2,costco-washington-2,38.9206619924,-76.950471361634,4.0
56f415463d242c76c1bb75b3,terrapins-turf-college-park,38.9810299396293,-76.938403525187,3.0
56f415463d242c76c1bb75b4,ten-rens-tea-time-college-park-2,38.981613,-76.938075,3.5
56f415463d242c76c1bb75b5,premium-distributors-of-washington-dc-washington,38.9171486,-76.9599304,1.0
56f415463d242c76c1bb75b6,yes-organic-market-washington-4,38.937431,-76.99041,3.5
56f415463d242c76c1bb75b7,echostage-washington,38.9197794934014,-76.9727171656761,3.5
56f415463d242c76c1bb75b8,brooklands-finest-washington-2,38.929418,-76.99103,4.0
56f415463d242c76c1bb75b9,artjamz-brookland-studio-washington-2,38.9332469406531,-76.9950736637543,3.0
56f415463d242c76c1bb75ca,church-and-state-washington-2,38.9004097,-76.9889832,3.0
56f415463d242c76c1bb75cb,the-queen-vic-washington,38.900417,-76.989861,4.0
56f415463d242c76c1bb75cc,nomad-washington-2,38.9003254822866,-76.9900556441803,4.5
56f415463d242c76c1bb75cd,copycat-co-washington-2,38.9004554748535,-76.9910278320312,4.5
56f415463d242c76c1bb75ce,little-miss-whiskeys-golden-dollar-washington,38.90043,-76.99121,4.0
56f415463d242c76c1bb75cf,the-atlas-room-washington,38.900084,-76.992084,4.5
56f415463d242c76c1bb75d0,klink-alcohol-delivery-washington,38.98139,-77.03206,4.0
56f415463d242c76c1bb75d1,vino-301-wine-concierge-bowie,38.9861183166504,-76.7814712524414,4.5
56f415503d242c76c1bb75d2,stonefish-grill-new-carrolton,38.9590271255147,-76.868054090192,3.0
56f415503d242c76c1bb75d3,cozi-furniture-new-carrollton,38.958248,-76.87056,1.0
56f415503d242c76c1bb75d4,buffalo-wild-wings-bowie,38.9553184509277,-76.8245162963867,2.0
56f415503d242c76c1bb75d5,woodmore-wine-and-spirits-glenarden,38.9225348085165,-76.8481381237507,4.5
56f415503d242c76c1bb75d6,half-note-lounge-bowie,38.9552383422852,-76.8117294311523,3.0
56f415503d242c76c1bb75d7,sobe-restaurant-and-lounge-lanham,38.9890611,-76.8203651,3.0
